text	category
ഒരിക്കൽ ന്യായീകരിക്കപ്പെട്ടാൽ, കഴുത്തുഞെരിക്കുന്ന കുറ്റബോധം എന്നെ മോചിപ്പിക്കുമെന്നും എനിക്ക് ശ്വാസം കിട്ടുമെന്നും ഞാൻ കരുതി. എന്നാൽ ന്യായീകരണത്തിന് കുറ്റബോധത്തിന്മേൽ അധികാരമില്ല. മറ്റുള്ളവരോട് കാണിക്കുന്ന ദേഷ്യത്തിനോ ക്രോധത്തിനോ അതിനെ കീഴ്പ്പെടുത്താൻ കഴിയില്ല, കാരണം കുറ്റബോധം ഒരിക്കലും അവരെക്കുറിച്ചല്ല. സ്വന്തം നികൃഷ്ടതയെക്കുറിച്ചുള്ള ഭയമാണ് കുറ്റബോധം. ഇതിന് മറ്റ് ആളുകളുമായി ഒരു ബന്ധവുമില്ല.	സങ്കടം 
 അമ്മയാകുക എന്നതിന്റെ അർത്ഥം എല്ലാം ത്യജിക്കുകയാണെന്ന് തെരേസയുടെ അമ്മ അവളെ ഓർമ്മിപ്പിക്കുന്നത് ഒരിക്കലും നിർത്തിയില്ല. അവളുടെ വാക്കുകൾക്ക് സത്യത്തിന്റെ വളയമുണ്ടായിരുന്നു, അവളുടെ കുട്ടി കാരണം എല്ലാം നഷ്ടപ്പെട്ട ഒരു സ്ത്രീയുടെ അനുഭവത്തിന്റെ പിൻബലമുണ്ടായിരുന്നു. അമ്മയാകുന്നത് ജീവിതത്തിലെ ഏറ്റവും ഉയർന്ന മൂല്യമാണെന്നും അമ്മയാകുന്നത് വലിയ ത്യാഗമാണെന്നും തെരേസ കേൾക്കുകയും വിശ്വസിക്കുകയും ചെയ്യും. ഒരു മാതാവ് ത്യാഗത്തിന്റെ വ്യക്തിത്വമാണെങ്കിൽ, ഒരു മകൾ കുറ്റബോധമാണ്, പരിഹാരത്തിനുള്ള സാധ്യതയില്ല.	സങ്കടം 
മസാജുകളും ഫേഷ്യലുകളും നിറഞ്ഞ ഒരു സ്പാ ദിവസത്തിൽ ഏർപ്പെടുന്നതിന്റെ ആനന്ദം ഒരു ആഡംബര രക്ഷ നൽകി.	സന്തോഷം 
മഴയ്ക്ക് ശേഷമുള്ള അപ്രതീക്ഷിതമായ മഴവില്ല് ആഹ്ലാദത്തിൻ്റെ ശബ്ദങ്ങൾ കൊണ്ടുവന്നു.	സന്തോഷം 
 ഞങ്ങളുടെ അധഃപതനത്തിന് വർഷങ്ങൾക്ക് ശേഷവും അമേരിക്കക്കാരിൽ നിന്ന് ഞാൻ ഒരിക്കലും പ്രതീക്ഷിക്കാത്ത തരത്തിലുള്ള ദയനീയത അവരുടെ ദൈനംദിന റൊട്ടി സമ്പാദിക്കാത്തതിൽ ഏറ്റവും മികച്ചവരല്ല എന്ന കുറ്റബോധമുള്ള എന്റെ നാട്ടുകാരുടെ നിഷ്ക്രിയ തലകളുടെ മുഖത്ത് അവരുടെ ട്രൗസറിൽ കൈകൾ കുനിച്ചു. വിപരീതത്തിൽ മാത്രം വിശ്വസിക്കുന്ന ഒരു രാജ്യത്തിന്മേൽ അടിച്ചേൽപ്പിച്ച പരാജയത്തിന്റെ ക്ഷീണം ഇവിടെയായിരുന്നു. ഞങ്ങളുടെ ആഴത്തിലുള്ള ധാർമ്മിക ക്ഷീണത്തിന്റെ അന്തിമഫലം ഇതാ.	കുറ്റബോധം 
ഹൃദയത്തിന്റെ ചരടുകളിൽ കളിക്കുന്ന കാലാതീതമായ രാഗമാണ് സ്നേഹം	സ്നേഹം 
എന്നെ വീട്ടിലേക്ക് നയിക്കുന്ന ദിശയാണ് സന്തോഷം.	സന്തോഷം 
നമ്മൾ നമ്മളായി തന്നെ ജീവിക്കുക.	പ്രേതീക്ഷ 
നിങ്ങളുടെ ആലിംഗനത്തിൽ, എന്റെ ആശങ്കകൾ ഇല്ലാതാക്കുന്ന ഊഷ്മളത ഞാൻ കണ്ടെത്തുന്നു	സ്നേഹം 
പ്രാണൻ സുഖപ്പെടുത്തുന്നു. പ്രാണൻ കൊല്ലുന്നു.പരിണാമത്തിന് പ്രാണ സഹായിക്കുന്നു. കുറ്റബോധത്തിന്റെ വേലിയേറ്റം വരുന്നു. അപ്പോക്കലിപ്സ് സംഭവിച്ചതിൽ സന്തോഷിക്കാതിരിക്കാൻ പ്രയാസമാണ്. അല്ലെങ്കിൽ അവർക്ക് ഒരിക്കലും മനുഷ്യർക്ക് ഏറ്റവും ഉയർന്ന സാധ്യതകൾ കണ്ടെത്താൻ കഴിയില്ല.	കുറ്റബോധം 
 സ്വാർത്ഥ ആത്മാക്കളുടെ മോഹിപ്പിക്കുന്ന വശീകരണത്തെ സൂക്ഷിക്കുക, കാരണം അവരുടെ പ്രേരണകൾ നിങ്ങളുടെ മനസ്സാക്ഷിയെ വലയ്ക്കുന്നു, നിങ്ങൾ സ്വതന്ത്രരാകാൻ ശ്രമിക്കുമ്പോൾ കുറ്റബോധം ഉണ്ടാക്കുന്നു.	കുറ്റബോധം 
നിങ്ങളുടെ കണ്ണുകളിൽ, എന്റെ നിത്യതയുടെ ഒരു പ്രതിഫലനം ഞാൻ കാണുന്നു.	സ്നേഹം 
പ്രകൃതിയും നല്ല സഹവാസവും ആസ്വദിച്ചുകൊണ്ട് ഞങ്ങൾ പാർക്കിൽ ഒരു സർപ്രൈസ് അയൽപക്ക പിക്നിക് സംഘടിപ്പിച്ചു.	അഭിനന്ദനം
സർപ്രൈസ് ഫാമിലി മ്യൂസിക് പ്ലേലിസ്റ്റ് ചിന്തനീയമായ ഒരു ആംഗ്യമായിരുന്നു.	അഭിനന്ദനം
ഒരു ഇടവേള എടുക്കുകയും ഒരു നിമിഷം ശാന്തത ആസ്വദിക്കുകയും ചെയ്യുന്നത് ആന്തരിക സമാധാനത്തിനും സന്തോഷത്തിനും കാരണമാകുന്നു.	സന്തോഷം 
ആസൂത്രിതമായ ഒരു ടീം ബിൽഡിംഗ്സെമിനാറിന്റപെെട്ടെന്നുള്ള അപ്രതീക്ഷിതമായ റദ്ദാക്കലിനെനേരിടൽ.	ദേഷ്യം 
നിങ്ങളുടെ പുഞ്ചിരിയാണ് എന്റെ ഇരുണ്ട ദിനങ്ങളെ പ്രകാശിപ്പിക്കുന്ന സൂര്യപ്രകാശം.	സ്നേഹം 
ഒരിക്കലും ഒഴുകാത്ത ഒരു നദി പോലെ, നിന്നോടുള്ള എന്റെ സ്നേഹം അനന്തമാണ്.	സ്നേഹം 
പ്രതീക്ഷകൾ നമ്മുടെ മൂല്യങ്ങളുമായി യോജിച്ച് തിരഞ്ഞെടുപ്പുകൾ നടത്താൻ നമ്മെ നയിക്കുന്ന ഒരു മാർഗ്ഗനിർദ്ദേശ ശക്തിയായി വർത്തിക്കുന്നു.	പ്രേതീക്ഷ 
ശരി, ഞാൻ ഇടിമുഴക്കത്തിലാകും!	അഭിനന്ദനം
ഞങ്ങളുടെ ഫോട്ടോ ഗാലറിയിൽ ഞങ്ങളുടെ ആത്മാർത്ഥവും രസകരവുമായ സ്നാപ്പ്ഷോട്ടുകൾ നിറഞ്ഞിരിക്കുന്നതിന്റെ കാരണം നിങ്ങളാണ്	സ്നേഹം 
നിങ്ങൾ ഒരിക്കലും ഞാൻ പറയുന്നത് ശ്രദ്ധിക്കുന്നില്ല	ദേഷ്യം 
ആത്മാക്കളുടെ നൃത്തമാണ് അടുപ്പം, ഐക്യത്തോടെ ഒരുമിച്ച് നീങ്ങുന്നു.	സ്നേഹം 
നാടകവേദിയിലെ നൈറ്റ്സ് എനിക്ക് തൊഴിലിന്റെ പരകോടിയെ മാത്രമല്ല, ആ തൊഴിൽ നിലനിന്നിരുന്ന ബഹുമാനത്തെയും പ്രതിനിധീകരിച്ചു. എന്നെത്തന്നെ കണ്ടെത്തുക, എന്നെ അത്ഭുതപ്പെടുത്തുക, ആ കമ്പനിയിൽ എനിക്ക് പ്രൊഫഷണലായി സംഭവിച്ച ഏറ്റവും മഹത്തായ കാര്യമാണ്.	അത്ഭുതം 
ഒരു വെടിക്കെട്ട് പ്രദർശനം കാണുന്നതിന് അനുയോജ്യമായ കാഴ്ചപ്പാട് കണ്ടെത്തുന്നതിലും നിറങ്ങളും പാറ്റേണുകളും കൊണ്ട് വിസ്മയിപ്പിക്കപ്പെടുന്നതിലും ഉള്ള ആനന്ദം മാന്ത്രികമായിരുന്നു.	സന്തോഷം 
അവരു  എല്ലം എന്നെ കണ്ടു ഭയന്നു 	ഭയം 
നിങ്ങൾ എന്റെ കണ്ണുകൾ വിശാലമാക്കി.	അഭിനന്ദനം
ഒരു ശാരീരിക വെല്ലുവിളിയിൽ വ്യക്തിപരമായ മികവ് നേടുന്നത് ആഹ്ലാദം കൊണ്ടുവന്നു.	സന്തോഷം 
ചിരിക്കുന്ന മുഖം ഉള്ളവരോനം നിന്നെ സ്നേഹിക്കുന്നവരല്ല 	സങ്കടം 
